0.00.165.527 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.169.892 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.169.897 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.170.000 I srv          init: The UI is disabled
0.00.170.000 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.170.090 W srv  llama_server: -----------------
0.00.170.094 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.170.094 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.170.095 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.170.095 W srv  llama_server: -----------------
0.00.186.198 I srv    load_model: loading model 'C:/Projelerim/modeller/bge-m3-q4_k_m.gguf'
0.01.505.963 W load: model vocab missing newline token, using special_pad_id instead
0.01.712.785 I cmn          init: llama threadpool init, n_threads = 12
0.01.741.798 W srv    load_model: speculative decoding not supported by this context
0.01.741.809 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.745.886 I srv  llama_server: model loaded
0.01.745.896 I srv  llama_server: listening on http://127.0.0.1:8123
0.08.068.846 I slot launch_slot_: id  3 | task 360 | processing task, is_child = 0
0.08.105.579 I slot      release: id  3 | task 360 | stop processing: n_tokens = 27, truncated = 0
0.08.108.259 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7819761
0.08.108.268 I slot launch_slot_: id  2 | task 362 | processing task, is_child = 0
0.08.133.573 I slot      release: id  2 | task 362 | stop processing: n_tokens = 19, truncated = 0
0.08.136.339 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7866612
0.08.136.349 I slot launch_slot_: id  1 | task 364 | processing task, is_child = 0
0.08.156.747 I slot      release: id  1 | task 364 | stop processing: n_tokens = 14, truncated = 0
0.08.159.008 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7903560
0.08.159.018 I slot launch_slot_: id  0 | task 366 | processing task, is_child = 0
0.08.179.889 I slot      release: id  0 | task 366 | stop processing: n_tokens = 16, truncated = 0
0.08.199.343 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 7942756
0.08.199.354 I slot launch_slot_: id  3 | task 368 | processing task, is_child = 0
0.08.219.743 I slot      release: id  3 | task 368 | stop processing: n_tokens = 16, truncated = 0
0.08.222.138 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7970751
0.08.222.144 I slot launch_slot_: id  2 | task 370 | processing task, is_child = 0
0.08.314.340 I slot      release: id  2 | task 370 | stop processing: n_tokens = 68, truncated = 0
0.08.327.345 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7993924
0.08.327.353 I slot launch_slot_: id  1 | task 372 | processing task, is_child = 0
0.08.348.524 I slot      release: id  1 | task 372 | stop processing: n_tokens = 17, truncated = 0
0.08.351.133 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8017066
0.08.351.142 I slot launch_slot_: id  0 | task 374 | processing task, is_child = 0
0.08.373.195 I slot      release: id  0 | task 374 | stop processing: n_tokens = 17, truncated = 0
0.08.375.784 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8056919
0.08.375.794 I slot launch_slot_: id  3 | task 376 | processing task, is_child = 0
0.08.423.937 I slot      release: id  3 | task 376 | stop processing: n_tokens = 38, truncated = 0
0.08.426.801 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 8151519
0.08.426.811 I slot launch_slot_: id  2 | task 378 | processing task, is_child = 0
0.08.486.535 I slot      release: id  2 | task 378 | stop processing: n_tokens = 49, truncated = 0
0.08.489.140 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 8185699
0.08.489.150 I slot launch_slot_: id  1 | task 380 | processing task, is_child = 0
0.08.523.149 I slot      release: id  1 | task 380 | stop processing: n_tokens = 26, truncated = 0
0.08.525.951 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8210373
0.08.525.963 I slot launch_slot_: id  0 | task 382 | processing task, is_child = 0
0.08.563.164 I slot      release: id  0 | task 382 | stop processing: n_tokens = 28, truncated = 0
0.08.565.918 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8261115
0.08.565.929 I slot launch_slot_: id  3 | task 384 | processing task, is_child = 0
0.08.588.209 I slot      release: id  3 | task 384 | stop processing: n_tokens = 17, truncated = 0
0.08.590.695 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 8323713
0.08.590.706 I slot launch_slot_: id  2 | task 386 | processing task, is_child = 0
0.08.606.680 I slot      release: id  2 | task 386 | stop processing: n_tokens = 10, truncated = 0
0.08.609.340 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 8360327
0.08.609.346 I slot launch_slot_: id  1 | task 388 | processing task, is_child = 0
0.08.629.283 I slot      release: id  1 | task 388 | stop processing: n_tokens = 16, truncated = 0
0.08.631.766 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8400342
0.08.631.778 I slot launch_slot_: id  0 | task 390 | processing task, is_child = 0
0.08.661.715 I slot      release: id  0 | task 390 | stop processing: n_tokens = 23, truncated = 0
0.08.687.627 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8425387
0.08.687.636 I slot launch_slot_: id  3 | task 392 | processing task, is_child = 0
0.08.724.136 I slot      release: id  3 | task 392 | stop processing: n_tokens = 27, truncated = 0
0.08.726.925 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 8443858
0.08.726.934 I slot launch_slot_: id  2 | task 394 | processing task, is_child = 0
0.08.759.731 I slot      release: id  2 | task 394 | stop processing: n_tokens = 25, truncated = 0
0.08.762.532 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 8466459
0.08.762.543 I slot launch_slot_: id  1 | task 396 | processing task, is_child = 0
0.08.784.389 I slot      release: id  1 | task 396 | stop processing: n_tokens = 15, truncated = 0
0.08.787.201 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8498894
0.08.787.210 I slot launch_slot_: id  0 | task 398 | processing task, is_child = 0
0.08.817.128 I slot      release: id  0 | task 398 | stop processing: n_tokens = 24, truncated = 0
0.08.819.807 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8561314
0.08.819.812 I slot launch_slot_: id  3 | task 400 | processing task, is_child = 0
0.08.853.737 I slot      release: id  3 | task 400 | stop processing: n_tokens = 26, truncated = 0
0.08.856.486 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 8596910
0.08.856.496 I slot launch_slot_: id  2 | task 402 | processing task, is_child = 0
0.08.918.668 I slot      release: id  2 | task 402 | stop processing: n_tokens = 50, truncated = 0
0.08.921.379 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 8621567
0.08.921.390 I slot launch_slot_: id  1 | task 404 | processing task, is_child = 0
0.08.946.704 I slot      release: id  1 | task 404 | stop processing: n_tokens = 19, truncated = 0
0.08.949.419 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8654305
0.08.949.430 I slot launch_slot_: id  0 | task 406 | processing task, is_child = 0
0.09.043.972 I slot      release: id  0 | task 406 | stop processing: n_tokens = 70, truncated = 0
0.09.066.867 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8690916
0.09.066.874 I slot launch_slot_: id  3 | task 408 | processing task, is_child = 0
0.09.162.338 I slot      release: id  3 | task 408 | stop processing: n_tokens = 70, truncated = 0
0.09.177.615 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 8755846
0.09.177.623 I slot launch_slot_: id  2 | task 410 | processing task, is_child = 0
0.09.210.160 I slot      release: id  2 | task 410 | stop processing: n_tokens = 25, truncated = 0
0.09.212.633 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 8783881
0.09.212.640 I slot launch_slot_: id  1 | task 412 | processing task, is_child = 0
0.09.237.516 I slot      release: id  1 | task 412 | stop processing: n_tokens = 20, truncated = 0
0.09.240.394 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8881147
0.09.240.404 I slot launch_slot_: id  0 | task 414 | processing task, is_child = 0
0.09.319.970 I slot      release: id  0 | task 414 | stop processing: n_tokens = 64, truncated = 0
0.09.322.904 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 8999514
0.09.322.913 I slot launch_slot_: id  3 | task 416 | processing task, is_child = 0
0.09.391.721 I slot      release: id  3 | task 416 | stop processing: n_tokens = 55, truncated = 0
0.09.412.889 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 9047337
0.09.412.896 I slot launch_slot_: id  2 | task 418 | processing task, is_child = 0
0.09.522.977 I slot      release: id  2 | task 418 | stop processing: n_tokens = 85, truncated = 0
0.09.525.815 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 9074694
0.09.525.825 I slot launch_slot_: id  1 | task 420 | processing task, is_child = 0
0.09.546.548 I slot      release: id  1 | task 420 | stop processing: n_tokens = 16, truncated = 0
0.09.549.320 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 9157147
0.09.549.330 I slot launch_slot_: id  0 | task 422 | processing task, is_child = 0
0.09.578.633 I slot      release: id  0 | task 422 | stop processing: n_tokens = 23, truncated = 0
0.09.581.543 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 9228898
0.09.581.554 I slot launch_slot_: id  3 | task 424 | processing task, is_child = 0
0.09.662.157 I slot      release: id  3 | task 424 | stop processing: n_tokens = 61, truncated = 0
0.09.665.017 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 9360154
0.09.665.029 I slot launch_slot_: id  2 | task 426 | processing task, is_child = 0
0.09.701.539 I slot      release: id  2 | task 426 | stop processing: n_tokens = 28, truncated = 0
0.09.703.957 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 9383726
0.09.703.961 I slot launch_slot_: id  1 | task 428 | processing task, is_child = 0
0.09.724.862 I slot      release: id  1 | task 428 | stop processing: n_tokens = 17, truncated = 0
0.09.727.569 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 9415812
0.09.727.578 I slot launch_slot_: id  0 | task 430 | processing task, is_child = 0
0.09.766.523 I slot      release: id  0 | task 430 | stop processing: n_tokens = 32, truncated = 0
0.09.769.290 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 9499335
0.09.769.301 I slot launch_slot_: id  3 | task 432 | processing task, is_child = 0
0.09.789.988 I slot      release: id  3 | task 432 | stop processing: n_tokens = 16, truncated = 0
0.09.792.913 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 9538715
0.09.792.919 I slot launch_slot_: id  2 | task 434 | processing task, is_child = 0
0.09.857.915 I slot      release: id  2 | task 434 | stop processing: n_tokens = 52, truncated = 0
0.09.860.741 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 9562038
0.09.860.751 I slot launch_slot_: id  1 | task 436 | processing task, is_child = 0
0.09.892.621 I slot      release: id  1 | task 436 | stop processing: n_tokens = 25, truncated = 0
0.09.895.031 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 9603700
0.09.895.041 I slot launch_slot_: id  0 | task 438 | processing task, is_child = 0
0.09.941.805 I slot      release: id  0 | task 438 | stop processing: n_tokens = 37, truncated = 0
0.09.944.202 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 9627166
0.09.944.210 I slot launch_slot_: id  3 | task 440 | processing task, is_child = 0
0.09.999.810 I slot      release: id  3 | task 440 | stop processing: n_tokens = 44, truncated = 0
0.10.021.487 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 9695093
0.10.021.495 I slot launch_slot_: id  2 | task 442 | processing task, is_child = 0
0.10.096.691 I slot      release: id  2 | task 442 | stop processing: n_tokens = 61, truncated = 0
0.10.116.346 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 9729797
0.10.116.352 I slot launch_slot_: id  1 | task 444 | processing task, is_child = 0
0.10.137.563 I slot      release: id  1 | task 444 | stop processing: n_tokens = 17, truncated = 0
0.10.140.256 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 9778983
0.10.140.265 I slot launch_slot_: id  0 | task 446 | processing task, is_child = 0
0.10.164.201 I slot      release: id  0 | task 446 | stop processing: n_tokens = 18, truncated = 0
0.10.166.999 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 9836989
0.10.167.007 I slot launch_slot_: id  3 | task 448 | processing task, is_child = 0
0.10.207.178 I slot      release: id  3 | task 448 | stop processing: n_tokens = 32, truncated = 0
0.10.209.960 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 9933867
0.10.209.971 I slot launch_slot_: id  2 | task 450 | processing task, is_child = 0
0.10.235.329 I slot      release: id  2 | task 450 | stop processing: n_tokens = 20, truncated = 0
0.10.242.233 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 9974742
0.10.242.242 I slot launch_slot_: id  1 | task 452 | processing task, is_child = 0
0.10.312.283 I slot      release: id  1 | task 452 | stop processing: n_tokens = 56, truncated = 0
0.10.314.966 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10001379
0.10.314.977 I slot launch_slot_: id  0 | task 454 | processing task, is_child = 0
0.10.345.664 I slot      release: id  0 | task 454 | stop processing: n_tokens = 23, truncated = 0
0.10.368.914 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 10044354
0.10.368.921 I slot launch_slot_: id  3 | task 456 | processing task, is_child = 0
0.10.424.385 I slot      release: id  3 | task 456 | stop processing: n_tokens = 45, truncated = 0
0.10.448.708 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 10072508
0.10.448.715 I slot launch_slot_: id  2 | task 458 | processing task, is_child = 0
0.10.522.497 I slot      release: id  2 | task 458 | stop processing: n_tokens = 60, truncated = 0
0.10.525.326 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 10149460
0.10.525.335 I slot launch_slot_: id  1 | task 460 | processing task, is_child = 0
0.10.552.034 I slot      release: id  1 | task 460 | stop processing: n_tokens = 20, truncated = 0
0.10.574.446 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10182842
0.10.574.452 I slot launch_slot_: id  0 | task 462 | processing task, is_child = 0
0.10.623.923 I slot      release: id  0 | task 462 | stop processing: n_tokens = 39, truncated = 0
0.10.626.351 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 10261562
0.10.626.362 I slot launch_slot_: id  3 | task 464 | processing task, is_child = 0
0.10.657.420 I slot      release: id  3 | task 464 | stop processing: n_tokens = 23, truncated = 0
0.10.660.242 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 10359675
0.10.660.249 I slot launch_slot_: id  2 | task 466 | processing task, is_child = 0
0.10.729.919 I slot      release: id  2 | task 466 | stop processing: n_tokens = 55, truncated = 0
0.10.732.060 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 10389212
0.10.732.070 I slot launch_slot_: id  1 | task 468 | processing task, is_child = 0
0.10.757.270 I slot      release: id  1 | task 468 | stop processing: n_tokens = 20, truncated = 0
0.10.759.915 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10461101
0.10.759.920 I slot launch_slot_: id  0 | task 470 | processing task, is_child = 0
0.10.775.825 I slot      release: id  0 | task 470 | stop processing: n_tokens = 11, truncated = 0
0.10.778.482 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 10494597
0.10.778.492 I slot launch_slot_: id  3 | task 472 | processing task, is_child = 0
0.10.803.933 I slot      release: id  3 | task 472 | stop processing: n_tokens = 19, truncated = 0
0.10.806.760 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 10567096
0.10.806.770 I slot launch_slot_: id  2 | task 474 | processing task, is_child = 0
0.10.838.389 I slot      release: id  2 | task 474 | stop processing: n_tokens = 23, truncated = 0
0.10.841.182 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 10594448
0.10.841.192 I slot launch_slot_: id  1 | task 476 | processing task, is_child = 0
0.10.859.076 I slot      release: id  1 | task 476 | stop processing: n_tokens = 12, truncated = 0
0.10.861.891 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10613000
0.10.861.901 I slot launch_slot_: id  0 | task 478 | processing task, is_child = 0
0.10.887.631 I slot      release: id  0 | task 478 | stop processing: n_tokens = 19, truncated = 0
0.10.908.854 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 10641111
0.10.908.860 I slot launch_slot_: id  3 | task 480 | processing task, is_child = 0
0.10.954.061 I slot      release: id  3 | task 480 | stop processing: n_tokens = 37, truncated = 0
0.10.956.834 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 10675566
0.10.956.843 I slot launch_slot_: id  2 | task 482 | processing task, is_child = 0
0.10.978.984 I slot      release: id  2 | task 482 | stop processing: n_tokens = 17, truncated = 0
0.11.003.216 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 10696254
0.11.003.223 I slot launch_slot_: id  1 | task 484 | processing task, is_child = 0
0.11.032.220 I slot      release: id  1 | task 484 | stop processing: n_tokens = 23, truncated = 0
0.11.051.399 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10724809
0.11.051.405 I slot launch_slot_: id  0 | task 486 | processing task, is_child = 0
0.11.094.991 I slot      release: id  0 | task 486 | stop processing: n_tokens = 36, truncated = 0
0.11.097.988 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 10791238
0.11.098.000 I slot launch_slot_: id  3 | task 488 | processing task, is_child = 0
0.11.176.291 I slot      release: id  3 | task 488 | stop processing: n_tokens = 62, truncated = 0
0.11.179.242 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 10816160
0.11.179.253 I slot launch_slot_: id  2 | task 490 | processing task, is_child = 0
0.11.219.542 I slot      release: id  2 | task 490 | stop processing: n_tokens = 31, truncated = 0
0.11.222.290 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 10869398
0.11.222.299 I slot launch_slot_: id  1 | task 492 | processing task, is_child = 0
0.11.253.646 I slot      release: id  1 | task 492 | stop processing: n_tokens = 25, truncated = 0
0.11.256.399 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10932168
0.11.256.411 I slot launch_slot_: id  0 | task 494 | processing task, is_child = 0
0.11.278.341 I slot      release: id  0 | task 494 | stop processing: n_tokens = 17, truncated = 0
0.11.281.150 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11013469
0.11.281.159 I slot launch_slot_: id  3 | task 496 | processing task, is_child = 0
0.11.298.497 I slot      release: id  3 | task 496 | stop processing: n_tokens = 12, truncated = 0
0.11.301.144 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11056720
0.11.301.153 I slot launch_slot_: id  2 | task 498 | processing task, is_child = 0
0.11.335.423 I slot      release: id  2 | task 498 | stop processing: n_tokens = 26, truncated = 0
0.11.337.801 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11090823
0.11.337.806 I slot launch_slot_: id  1 | task 500 | processing task, is_child = 0
0.11.357.929 I slot      release: id  1 | task 500 | stop processing: n_tokens = 14, truncated = 0
0.11.360.623 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11115520
0.11.360.627 I slot launch_slot_: id  0 | task 502 | processing task, is_child = 0
0.11.390.564 I slot      release: id  0 | task 502 | stop processing: n_tokens = 22, truncated = 0
0.11.415.046 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11135674
0.11.415.056 I slot launch_slot_: id  3 | task 504 | processing task, is_child = 0
0.11.454.879 I slot      release: id  3 | task 504 | stop processing: n_tokens = 32, truncated = 0
0.11.457.691 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11172601
0.11.457.701 I slot launch_slot_: id  2 | task 506 | processing task, is_child = 0
0.11.479.860 I slot      release: id  2 | task 506 | stop processing: n_tokens = 17, truncated = 0
0.11.482.315 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11195105
0.11.482.326 I slot launch_slot_: id  1 | task 508 | processing task, is_child = 0
0.11.507.312 I slot      release: id  1 | task 508 | stop processing: n_tokens = 19, truncated = 0
0.11.510.108 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11227742
0.11.510.119 I slot launch_slot_: id  0 | task 510 | processing task, is_child = 0
0.11.531.266 I slot      release: id  0 | task 510 | stop processing: n_tokens = 16, truncated = 0
0.11.533.737 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11292057
0.11.533.748 I slot launch_slot_: id  3 | task 512 | processing task, is_child = 0
0.11.578.229 I slot      release: id  3 | task 512 | stop processing: n_tokens = 35, truncated = 0
0.11.580.994 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11317035
0.11.581.005 I slot launch_slot_: id  2 | task 514 | processing task, is_child = 0
0.11.602.892 I slot      release: id  2 | task 514 | stop processing: n_tokens = 15, truncated = 0
0.11.605.878 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11344489
0.11.605.884 I slot launch_slot_: id  1 | task 516 | processing task, is_child = 0
0.11.695.134 I slot      release: id  1 | task 516 | stop processing: n_tokens = 65, truncated = 0
0.11.697.830 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11368443
0.11.697.840 I slot launch_slot_: id  0 | task 518 | processing task, is_child = 0
0.11.722.294 I slot      release: id  0 | task 518 | stop processing: n_tokens = 19, truncated = 0
0.11.725.081 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11415407
0.11.725.090 I slot launch_slot_: id  3 | task 520 | processing task, is_child = 0
0.11.781.386 I slot      release: id  3 | task 520 | stop processing: n_tokens = 44, truncated = 0
0.11.784.250 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11440070
0.11.784.261 I slot launch_slot_: id  2 | task 522 | processing task, is_child = 0
0.11.831.241 I slot      release: id  2 | task 522 | stop processing: n_tokens = 37, truncated = 0
0.11.834.061 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11532311
0.11.834.066 I slot launch_slot_: id  1 | task 524 | processing task, is_child = 0
0.11.857.861 I slot      release: id  1 | task 524 | stop processing: n_tokens = 18, truncated = 0
0.11.874.255 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11559471
0.11.874.266 I slot launch_slot_: id  0 | task 526 | processing task, is_child = 0
0.11.972.738 I slot      release: id  0 | task 526 | stop processing: n_tokens = 78, truncated = 0
0.11.975.376 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11618564
0.11.975.385 I slot launch_slot_: id  3 | task 528 | processing task, is_child = 0
0.11.992.522 I slot      release: id  3 | task 528 | stop processing: n_tokens = 12, truncated = 0
0.11.995.291 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11668417
0.11.995.301 I slot launch_slot_: id  2 | task 530 | processing task, is_child = 0
0.12.026.154 I slot      release: id  2 | task 530 | stop processing: n_tokens = 24, truncated = 0
0.12.047.095 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11695039
0.12.047.102 I slot launch_slot_: id  1 | task 532 | processing task, is_child = 0
0.12.066.733 I slot      release: id  1 | task 532 | stop processing: n_tokens = 14, truncated = 0
0.12.079.209 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11809916
0.12.079.215 I slot launch_slot_: id  0 | task 534 | processing task, is_child = 0
0.12.099.166 I slot      release: id  0 | task 534 | stop processing: n_tokens = 16, truncated = 0
0.12.101.874 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11829701
0.12.101.883 I slot launch_slot_: id  3 | task 536 | processing task, is_child = 0
0.12.122.634 I slot      release: id  3 | task 536 | stop processing: n_tokens = 16, truncated = 0
0.12.125.486 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 11863331
0.12.125.497 I slot launch_slot_: id  2 | task 538 | processing task, is_child = 0
0.12.182.634 I slot      release: id  2 | task 538 | stop processing: n_tokens = 45, truncated = 0
0.12.185.464 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 11903911
0.12.185.468 I slot launch_slot_: id  1 | task 540 | processing task, is_child = 0
0.12.280.587 I slot      release: id  1 | task 540 | stop processing: n_tokens = 71, truncated = 0
0.12.283.546 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11936344
0.12.283.557 I slot launch_slot_: id  0 | task 542 | processing task, is_child = 0
0.12.385.603 I slot      release: id  0 | task 542 | stop processing: n_tokens = 81, truncated = 0
0.12.388.316 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 11959811
0.12.388.327 I slot launch_slot_: id  3 | task 544 | processing task, is_child = 0
0.12.412.999 I slot      release: id  3 | task 544 | stop processing: n_tokens = 19, truncated = 0
0.12.415.772 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 12019809
0.12.415.783 I slot launch_slot_: id  2 | task 546 | processing task, is_child = 0
0.12.446.909 I slot      release: id  2 | task 546 | stop processing: n_tokens = 24, truncated = 0
0.12.449.775 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 12117765
0.12.449.784 I slot launch_slot_: id  1 | task 548 | processing task, is_child = 0
0.12.490.416 I slot      release: id  1 | task 548 | stop processing: n_tokens = 31, truncated = 0
0.12.492.998 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 12222781
0.12.493.009 I slot launch_slot_: id  0 | task 550 | processing task, is_child = 0
0.12.517.031 I slot      release: id  0 | task 550 | stop processing: n_tokens = 18, truncated = 0
0.12.519.900 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 12250176
0.12.519.911 I slot launch_slot_: id  3 | task 552 | processing task, is_child = 0
0.12.561.694 I slot      release: id  3 | task 552 | stop processing: n_tokens = 34, truncated = 0
0.12.564.450 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 12284087
0.12.564.456 I slot launch_slot_: id  2 | task 554 | processing task, is_child = 0
0.12.604.338 I slot      release: id  2 | task 554 | stop processing: n_tokens = 28, truncated = 0
0.12.618.330 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.036
0.12.618.343 I slot launch_slot_: id  2 | task 556 | processing task, is_child = 0
0.12.631.430 I slot      release: id  2 | task 556 | stop processing: n_tokens = 9, truncated = 0
0.12.633.820 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 12327594
0.12.633.831 I slot launch_slot_: id  1 | task 558 | processing task, is_child = 0
0.12.663.054 I slot      release: id  1 | task 558 | stop processing: n_tokens = 22, truncated = 0
0.12.665.894 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 12354207
0.12.665.900 I slot launch_slot_: id  0 | task 560 | processing task, is_child = 0
0.12.693.070 I slot      release: id  0 | task 560 | stop processing: n_tokens = 21, truncated = 0
0.12.712.220 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 12398870
0.12.712.232 I slot launch_slot_: id  3 | task 562 | processing task, is_child = 0
0.12.769.802 I slot      release: id  3 | task 562 | stop processing: n_tokens = 46, truncated = 0
0.12.772.399 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 12468608
0.12.772.410 I slot launch_slot_: id  2 | task 564 | processing task, is_child = 0
0.12.870.173 I slot      release: id  2 | task 564 | stop processing: n_tokens = 75, truncated = 0
0.12.873.051 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 12500229
0.12.873.061 I slot launch_slot_: id  1 | task 566 | processing task, is_child = 0
